term,estimate,std.error,statistic,p.value
(Intercept),47.695413331403294,38.38817237467364,1.2424507440961179,0.30233874629473606
task_open,0.074330475791875,0.10265463755812987,0.7240829792008584,0.5213722694215184
task_cycle_p80,0.019075974321991446,2.6166469368416614,0.007290236238373252,0.9946409727693251
form_open,-8.615776543757108e-4,0.02482704076665182,-0.03470319569994823,0.9744963253738802
form_cycle_p80,-0.6631157896802571,0.9468520886124677,-0.7003372518848193,0.5341438357163178
form_overdue,NA,NA,NA,NA
